id,conversation_id,created_at,date,time,timezone,user_id,username,name,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,content_Link,retweet,quote_url,video,thumbnail,content
1.53e+18,1.53e+18,2022-06-08 20:45:00 Pakistan Standard Time,6/8/2022,20:45:00,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,7,10,['baloch'],https://twitter.com/Jam__Baloch/status/1534562143542169602,False,https://twitter.com/FreeBal16900554/status/1534561902101143555,0,,Another #Baloch
1.53e+18,1.53e+18,2022-06-08 20:27:21 Pakistan Standard Time,6/8/2022,20:27:21,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,16,26,['balochmissingpersonsday'],https://twitter.com/Jam__Baloch/status/1534557702524903424,False,,0,,"The day everyone learns to say ""no to enforced disappearances"", it will be the day to put an end to enforced disappearances.  #BalochMissingPersonsDay"
1.53e+18,1.53e+18,2022-06-08 20:23:58 Pakistan Standard Time,6/8/2022,20:23:58,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],1,17,55,['savebalochstudents'],https://twitter.com/Jam__Baloch/status/1534556849378402305,False,,0,,It doesn't cost to post!  #SaveBalochStudents
1.53e+18,1.53e+18,2022-06-08 20:07:01 Pakistan Standard Time,6/8/2022,20:07:01,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FUvTcPRX0AAnBdd.jpg'],0,67,138,[],https://twitter.com/Jam__Baloch/status/1534552582852644865,False,,1,https://pbs.twimg.com/media/FUvTcPRX0AAnBdd.jpg,Three other students are photographed on the painful wall of forced disappearances ðŸ’” https://t.co/j4qmosuikb 
1.53e+18,1.53e+18,2022-06-08 19:05:02 Pakistan Standard Time,6/8/2022,19:05:02,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,0,11,[],https://twitter.com/Jam__Baloch/status/1534536986526109696,False,,0,,Hearing sobs everyday quenches the desire to live and that becomes the very moment where Shari &amp; Darwesh arise.
1.53e+18,1.53e+18,2022-06-08 18:52:51 Pakistan Standard Time,6/8/2022,18:52:51,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,16,24,"['endenforceddisappearances', 'balochmissingpersonsday']",https://twitter.com/Jam__Baloch/status/1534533918942285824,False,,0,,"Gar and Badwah King and State Policy and Halap and Raji Scientific Almi Ant. O Zambur, Aas, Huma Wahd and Ansarit that Raj Ashi Dima Chu is a bankrupt and the state of the state and the state of Dima. #EndenForceddisApppearances "
1.53e+18,1.53e+18,2022-06-08 18:42:48 Pakistan Standard Time,6/8/2022,18:42:48,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,2,3,['balochmissingpersonsday'],https://twitter.com/Jam__Baloch/status/1534531389567156225,False,,0,,"Gar and Badwah King and State Policy and Halap and Raji Scientific Almi Ant. O Zambur, Aas, Huma Wahd and Ansarit that Raj Ashi Dima Chu is a bankrupt and the state of the state and the state of Dima. #EndenForceddisApppearances "
1.53e+18,1.53e+18,2022-06-08 18:39:58 Pakistan Standard Time,6/8/2022,18:39:58,500,3606865572.0,jam__baloch,Jamal Baloch,und,[],[],['https://pbs.twimg.com/media/FUu_hJ3XEAEHWVg.jpg'],0,33,61,"['releasedodaelahi', 'releasegamshadmureed']",https://twitter.com/Jam__Baloch/status/1534530677550551043,False,,1,https://pbs.twimg.com/media/FUu_hJ3XEAEHWVg.jpg,"Gar and Badwah King and State Policy and Halap and Raji Scientific Almi Ant. O Zambur, Aas, Huma Wahd and Ansarit that Raj Ashi Dima Chu is a bankrupt and the state of the state and the state of Dima. #EndenForceddisApppearances "
1.53e+18,1.53e+18,2022-06-08 18:29:29 Pakistan Standard Time,6/8/2022,18:29:29,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],['https://pbs.twimg.com/media/FUu9HrcWIAIgCTV.jpg'],0,50,84,['releaseghamshadmureed'],https://twitter.com/Jam__Baloch/status/1534528039585030144,False,,1,https://pbs.twimg.com/media/FUu9HrcWIAIgCTV.jpg,"Gar and Badwah King and State Policy and Halap and Raji Scientific Almi Ant. O Zambur, Aas, Huma Wahd and Ansarit that Raj Ashi Dima Chu is a bankrupt and the state of the state and the state of Dima. #EndenForceddisApppearances "
1.53e+18,1.53e+18,2022-06-08 18:24:00 Pakistan Standard Time,6/8/2022,18:24:00,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'doda__baloch', 'name': 'doda ellahi', 'id': '1161073547793641473'}]",[],['https://pbs.twimg.com/media/FUu73XjXoAAOzp3.jpg'],1,40,43,['releasedodaelahi'],https://twitter.com/Jam__Baloch/status/1534526660384636928,False,,1,https://pbs.twimg.com/media/FUu73XjXoAAOzp3.jpg,"Gar and Badwah King and State Policy and Halap and Raji Scientific Almi Ant. O Zambur, Aas, Huma Wahd and Ansarit that Raj Ashi Dima Chu is a bankrupt and the state of the state and the state of Dima. #EndenForceddisApppearances "
1.53e+18,1.53e+18,2022-06-08 17:11:11 Pakistan Standard Time,6/8/2022,17:11:11,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FUurMliWUAIqGJG.jpg'],1,59,254,[],https://twitter.com/Jam__Baloch/status/1534508333213880320,False,,1,https://pbs.twimg.com/media/FUurMliWUAIqGJG.jpg,Lumma John ðŸ’” https://t.co/eqkussdsui 
1.53e+18,1.53e+18,2022-06-08 16:53:03 Pakistan Standard Time,6/8/2022,16:53:03,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'itsbaloch_', 'name': 'riaz baloch', 'id': '285748570'}]",['https://twitter.com/i/spaces/1ZkKzbAXeRwKv'],[],1,10,13,['balochmissingpersonsday'],https://twitter.com/Jam__Baloch/status/1534503769735581698,False,,0,,Set a reminder for our upcoming Space! #BalochMissingPersonsDay 8pm Balochistan time.  Join me and @Itsbaloch_  https://t.co/JrwmsOEiGg
1.53e+18,1.53e+18,2022-06-08 16:47:39 Pakistan Standard Time,6/8/2022,16:47:39,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],['https://pbs.twimg.com/media/FUulz-sXEAELIES.jpg'],0,33,50,"['freezakirmajeed', 'balochmissingpersonsday']",https://twitter.com/Jam__Baloch/status/1534502412224020481,False,,1,https://pbs.twimg.com/media/FUulz-sXEAELIES.jpg,A mother's torturous waiting couldn't end even after 13 long years ðŸ’”  #FreeZakirMajeed!  #BalochMissingPersonsDay  https://t.co/Spp5FRzuCl
1.53e+18,1.53e+18,2022-06-08 15:20:50 Pakistan Standard Time,6/8/2022,15:20:50,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'drnaseembaluch', 'name': 'drnaseembaluch', 'id': '1253372304261877760'}]",['https://youtu.be/Cb-o8v_tgtM'],[],0,14,25,"['balochmissingpersonsday', 'savebalochmissingpersons']",https://twitter.com/Jam__Baloch/status/1534480565570772992,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1534480531869601792/pu/img/hR3SRgENUHvUdIQV.jpg,Tales from the Dungeon: Dr Naseem Baloch  Testimony : @DrNaseemBaluch  #BalochMissingPersonsDay #SaveBalochMissingPersons  Link :  https://t.co/twfUcmYzfT  https://t.co/cynWKfOQT6
1.53e+18,1.53e+18,2022-06-07 22:52:22 Pakistan Standard Time,6/7/2022,22:52:22,500,3606865572.0,jam__baloch,Jamal Baloch,und,[],[],[],1,23,51,[],https://twitter.com/Jam__Baloch/status/1534231810774818818,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1534231747541467141/pu/img/TLb0QZHt3kF-UR--.jpg,2/2 https: // him .co/j IU with EZ Q2II 
1.53e+18,1.53e+18,2022-06-07 22:48:03 Pakistan Standard Time,6/7/2022,22:48:03,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}, {'screen_name': 'amnesty', 'name': 'amnesty international', 'id': '18213483'}]",[],[],4,113,226,"['balochmissingpersonsday', 'balochmissingpersons']",https://twitter.com/Jam__Baloch/status/1534230721187004419,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1534230431406641152/pu/img/s3PJDw7I6X7osKtJ.jpg,2/2 https: // him .co/j IU with EZ Q2II 
1.53e+18,1.53e+18,2022-06-07 20:46:49 Pakistan Standard Time,6/7/2022,20:46:49,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],['https://pbs.twimg.com/media/FUqS9r8WAAc0lKD.jpg'],0,39,80,['saveabdulhameedzehri'],https://twitter.com/Jam__Baloch/status/1534200213467963396,False,,1,https://pbs.twimg.com/media/FUqS9r8WAAc0lKD.jpg,At the age of playing and enjoying childhood our children are forced to be engaged in sit-in protests to seek whereabouts of their enforcedly disappeared father who are facing serious human rights abuse in Pakistani torture cells.  #SaveAbdulHameedZehri  https://t.co/npZN7otfBh
1.53e+18,1.53e+18,2022-06-07 02:37:11 Pakistan Standard Time,6/7/2022,2:37:11,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,1,11,[],https://twitter.com/Jam__Baloch/status/1533925998940536832,False,,0,,"@Ehsanhydrbaloch @imaanzhazir Gashg Vijnam Bait not notorious. Rashti Ashtan's car and character and character. Faith Babi next to anyone, O Jawaran Baloch and the right and the advertisement, who did not have the backbone of the Erzang. I am a nephew friend and priest, the thing to do, Erradagiri and the Air Bayt Badge Car. "
1.53e+18,1.53e+18,2022-06-06 15:55:20 Pakistan Standard Time,6/6/2022,15:55:20,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,2,33,[],https://twitter.com/Jam__Baloch/status/1533764471533015040,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1533764431506718722/pu/img/qTOwfvdbLHKeATNK.jpg,Life is not named https://t.co/fx0mrfzwfk 
1.53e+18,1.53e+18,2022-06-06 14:05:36 Pakistan Standard Time,6/6/2022,14:05:36,500,3606865572.0,jam__baloch,Jamal Baloch,ur,"[{'screen_name': 'hakeemwadhela', 'name': 'hakeem baloch', 'id': '356574022'}]",['https://youtu.be/EmXj_h-mlTY'],[],0,4,14,[],https://twitter.com/Jam__Baloch/status/1533736855685955584,False,,0,,Natural Minerals rich in Balochistan's heir thirst @hakeemwadhela https://t.co/pbgeyarks8 
1.53e+18,1.53e+18,2022-06-05 16:46:16 Pakistan Standard Time,6/5/2022,16:46:16,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FUfIuYQXsAEC2li.jpg'],4,10,71,[],https://twitter.com/Jam__Baloch/status/1533414899162009601,False,,1,https://pbs.twimg.com/media/FUfIuYQXsAEC2li.jpg,"No matter how much you give ""Balochi touch"" Punjabi lentils are not going to be in Balochistan. https://t.co/fnqirvbp4w "
1.53e+18,1.53e+18,2022-06-05 16:35:13 Pakistan Standard Time,6/5/2022,16:35:13,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,0,24,[],https://twitter.com/Jam__Baloch/status/1533412120473239552,False,,0,,"No matter how much you give ""Balochi touch"" Punjabi lentils are not going to be in Balochistan. https://t.co/fnqirvbp4w "
1.54e+18,1.54e+18,2022-06-14 20:33:33 Pakistan Standard Time,6/14/2022,20:33:33,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,"[{'screen_name': 'muradalishahppp', 'name': 'murad ali shah', 'id': '952945221930831872'}]",[],[],6,24,42,[],https://twitter.com/QadeerMama/status/1536733589651480576,False,https://twitter.com/qadeermama/status/1536727539795763200,1,https://pbs.twimg.com/ext_tw_video_thumb/1536733341466218501/pu/img/YS1FTFMP0I67w4HJ.jpg,"Police also abused the victims of the brutal violence. Police officers said that we were ordered ""sticks George"" and their arrest on peaceful protesters by the provincial government @Muradalishahppp. Will the government and CTD torture the children at the behest of the army and agencies? https://t.co/W9Qpgyl9G5 "
1.54e+18,1.54e+18,2022-06-14 20:09:31 Pakistan Standard Time,6/14/2022,20:09:31,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,"[{'screen_name': 'muradalishahppp', 'name': 'murad ali shah', 'id': '952945221930831872'}]",[],[],3,58,131,[],https://twitter.com/QadeerMama/status/1536727539795763200,False,,0,,"Police also abused the victims of the brutal violence. Police officers said that we were ordered ""sticks George"" and their arrest on peaceful protesters by the provincial government @Muradalishahppp. Will the government and CTD torture the children at the behest of the army and agencies? https://t.co/W9Qpgyl9G5 "
1.54e+18,1.54e+18,2022-06-14 12:25:25 Pakistan Standard Time,6/14/2022,12:25:25,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],6,24,53,[],https://twitter.com/QadeerMama/status/1536610745072373761,False,https://twitter.com/qadeermama/status/1536607715354628096,0,,"Someone should ask me why you used the call to Pakistan for Pakistan, the question is whether a state throwing up the bodies of thousands of tortured civilians to their fifty thousand citizens. The historical fact that a year after the establishment of Pakistan became a year after the army, in 1948, Balochistan became Balochistan. "
1.54e+18,1.54e+18,2022-06-14 12:13:22 Pakistan Standard Time,6/14/2022,12:13:22,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],1,59,132,['balochmissingpersons'],https://twitter.com/QadeerMama/status/1536607715354628096,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536607517014470658/pu/img/INUr2ytQkuiAHnW_.jpg,"Someone should ask me why you used the call to Pakistan for Pakistan, the question is whether a state throwing up the bodies of thousands of tortured civilians to their fifty thousand citizens. The historical fact that a year after the establishment of Pakistan became a year after the army, in 1948, Balochistan became Balochistan. "
1.54e+18,1.54e+18,2022-06-13 23:29:52 Pakistan Standard Time,6/13/2022,23:29:52,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,"[{'screen_name': 'sakhtarmengal', 'name': 'akhtar mengal', 'id': '2168846521'}, {'screen_name': 'cmshehbaz', 'name': 'shehbaz sharif', 'id': '136932734'}, {'screen_name': 'maryamnsharif', 'name': 'maryam nawaz sharif', 'id': '453507741'}, {'screen_name': 'betterpakistan', 'name': 'ahsan iqbal', 'id': '212162328'}]",[],[],27,336,624,['balochmissingpersons'],https://twitter.com/QadeerMama/status/1536415575110569988,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536415400631623683/pu/img/dTkrMoKK6RkHNQER.jpg,"Treating the Baloch of @CMShehbaz, and @MaryamNSharif in Karachi. It was claimed that I was joining the government for #BalochMissingpersons. Bangladesh experience is being researched https://t.co/z9ckpj7wcm "
1.53e+18,1.53e+18,2022-06-05 04:01:43 Pakistan Standard Time,6/5/2022,4:01:43,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],0,0,68,[],https://twitter.com/QadeerMama/status/1533222495117099015,False,,0,,"@Imaanzhazir O ""Baskani"" Radi Qazi (Faith) Dim and Save the ""Arrow"", Kamal and ""Nashang"" and Allow,! "
1.53e+18,1.53e+18,2022-06-05 02:09:10 Pakistan Standard Time,6/5/2022,2:09:10,500,1e+18,qadeermama,Mama Qadeer Baloch,nl,"[{'screen_name': 'imaanzhazir', 'name': 'imaan zainab mazari-hazir', 'id': '362746534'}]",[],[],4,40,386,[],https://twitter.com/QadeerMama/status/1533194172483641345,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1533193954350473216/pu/img/_QfHB3x7Agpv0LdP.jpg,â€œ @ImaanZHazir  Baloch   Proud ðŸ™ .  https://t.co/fX6pO2KhOb 
1.53e+18,1.53e+18,2022-06-02 02:53:06 Pakistan Standard Time,6/2/2022,2:53:06,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],0,13,79,[],https://twitter.com/QadeerMama/status/1532118064594145281,False,,0,,"@Imaanzhazir Money ""Path"" and Cherry Gage Ant, Mani Wahgani ""The"" Mann ""change"" of the sights of the sights and the ""lord""? O cottage, head gum, a lord? "
1.53e+18,1.53e+18,2022-06-02 01:32:04 Pakistan Standard Time,6/2/2022,1:32:04,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],['https://pbs.twimg.com/media/FUMatWqXEAEiS2W.jpg'],9,94,242,[],https://twitter.com/QadeerMama/status/1532097673104347137,False,,1,https://pbs.twimg.com/media/FUMatWqXEAEiS2W.jpg,"The Pakistani mainstream media will be part of the Black Out and Determination history on Bengal -style. Balochistan is being kidnapped daily by the Pakistani army. Their bodies are being found even when our women are now abducted, but Pakistani media is burning, Lahore's shoe theft is breaking news! https://t.co/1k4zm3ECD "
1.53e+18,1.53e+18,2022-06-01 17:54:21 Pakistan Standard Time,6/1/2022,17:54:21,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],2,23,93,[],https://twitter.com/QadeerMama/status/1531982485009088513,False,,0,,"Zee Passeir Abad, Baloch Geniyan, a man of honor, honor and name of the surreal. Balochistan Has Green Bullet and on average, 2 of the nostalgia and the Kushigat. Zhang by Bait that Enchublich Pakistan is not a bit of anchor. We are silent about the politics of the politics and our uses. "
1.53e+18,1.53e+18,2022-05-30 04:30:54 Pakistan Standard Time,5/30/2022,4:30:54,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,"[{'screen_name': 'imaanzhazir', 'name': 'imaan zainab mazari-hazir', 'id': '362746534'}, {'screen_name': 'pmln_org', 'name': 'pml(n)', 'id': '497658491'}, {'screen_name': 'cmshehbaz', 'name': 'shehbaz sharif', 'id': '136932734'}]",[],[],2,14,50,[],https://twitter.com/QadeerMama/status/1531055512749588480,False,https://twitter.com/Ahmad_Noorani/status/1530412156621148160,0,,"Mr. N -League has been treated for the sake of greater the chorus for the sake of a rate. The cases of @Imaanzhazir do not read any effect on the health of the faith, but it is a black call on @pmln_org. For the sake of the army, the government of @CMShehbaz is also having a duty that may not be obligatory on them. "
1.53e+18,1.53e+18,2022-05-27 14:14:33 Pakistan Standard Time,5/27/2022,14:14:33,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,"[{'screen_name': 'aliraza_rind', 'name': 'ali raza rind', 'id': '318935733'}]",[],[],4,7,29,[],https://twitter.com/QadeerMama/status/1530115229241249793,False,https://twitter.com/aliraza_rind/status/1530047349225050112,0,,"This is the Shiva of Pakistanis, @aliraza_Rind. So far my account has been reported at least a hundred times. As far as we know, the army has a padsical media wing whose work is to report to the accounts. Most of them have made fit IDs in the name of Baloch women. "
1.53e+18,1.53e+18,2022-05-25 02:12:53 Pakistan Standard Time,5/25/2022,2:12:53,500,1e+18,qadeermama,Mama Qadeer Baloch,en,[],[],[],1,41,112,"['islamabad', 'balochmissingpersons', 'enforceddisappearances']",https://twitter.com/QadeerMama/status/1529208838427185153,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1529208704666636288/pu/img/6BDc-6TSUaeyZdfg.jpg,"Pakâ€™s corrupt Politic parties are Islamic extremist groups such as â€œTehreek e Labaikâ€ can protest n #islamabad against govr while destroying the law &amp; order . The families of #BalochMissingPersons abducted by Army , canâ€™t even peacefully protest anywhere. #EnforcedDisappearances  https://t.co/SWd2buuj6q"
1.53e+18,1.53e+18,2022-05-24 18:15:11 Pakistan Standard Time,5/24/2022,18:15:11,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,"[{'screen_name': 'sammibaluch', 'name': 'sammi deen baloch', 'id': '3345995039'}]",[],[],2,69,114,['balochmissingpersons'],https://twitter.com/QadeerMama/status/1529088622783254528,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1529088340825460736/pu/img/nqA2OONDTM5oCGmv.jpg,"Deputy General Secretary of the Organization @sammibaluch is suddenly delaying the implementation of Section 144, despite the postponement of our protests, calling on journalists of violence against the relatives of #BalochMissingpersons. https://t.co/a58dwtdqzh "
1.53e+18,1.53e+18,2022-05-24 18:02:48 Pakistan Standard Time,5/24/2022,18:02:48,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,"[{'screen_name': 'bbhuttozardari', 'name': 'bilawalbhuttozardari', 'id': '339040963'}]",[],[],9,99,122,['balochmissingpersons'],https://twitter.com/QadeerMama/status/1529085508701282306,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1529085346109181954/pu/img/ZMtxsGOn6cv8FiCH.jpg,"Deputy General Secretary of the Organization @sammibaluch is suddenly delaying the implementation of Section 144, despite the postponement of our protests, calling on journalists of violence against the relatives of #BalochMissingpersons. https://t.co/a58dwtdqzh "
1.53e+18,1.53e+18,2022-05-24 17:43:20 Pakistan Standard Time,5/24/2022,17:43:20,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,"[{'screen_name': 'nidakirmani', 'name': 'nida kirmani', 'id': '47658104'}, {'screen_name': 'cmshehbaz', 'name': 'shehbaz sharif', 'id': '136932734'}, {'screen_name': 'sakhtarmengal', 'name': 'akhtar mengal', 'id': '2168846521'}]",[],[],9,120,178,[],https://twitter.com/QadeerMama/status/1529080606465871880,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1529080480011780096/pu/img/JupZ4ckU9sCD84YX.jpg,"Video can be seen as male police are pushing women @Nidakirmani byc Karachi organizer Amina Baloch, police have arrested several colleagues, including Durin, and several arrests are underway. Current @cMShehbaz Allied @sakHTarmengal Government of Baluchs are getting more and more than previous periods https://t.co/tr2bm9et4z "
1.53e+18,1.53e+18,2022-05-24 17:22:15 Pakistan Standard Time,5/24/2022,17:22:15,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],4,181,346,"['shabirbaloch', 'balochmissingpersons']",https://twitter.com/QadeerMama/status/1529075304031043584,False,,0,,"Video can be seen as male police are pushing women @Nidakirmani byc Karachi organizer Amina Baloch, police have arrested several colleagues, including Durin, and several arrests are underway. Current @cMShehbaz Allied @sakHTarmengal Government of Baluchs are getting more and more than previous periods https://t.co/tr2bm9et4z "
1.53e+18,1.53e+18,2022-05-23 23:59:37 Pakistan Standard Time,5/23/2022,23:59:37,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],3,45,139,['balochmissingpersons'],https://twitter.com/QadeerMama/status/1528812916467703810,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1528812734116159490/pu/img/gHVZqPE3oRcxZZg6.jpg,"'#BalochMissingpersons The Baloch women have been heartbroken against the Baloch women, wherever friends have protested against the kidnapping of the Pakistani army, we are heartbroken. In the world, the judiciary is the protector of the Constitution. Pakistan is the only country where we are facing the hands of the army against the violation of the country's constitution. https://t.co/hd6rxqv1z3 "
1.53e+18,1.53e+18,2022-05-23 18:36:31 Pakistan Standard Time,5/23/2022,18:36:31,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],5,18,43,[],https://twitter.com/QadeerMama/status/1528731605027676163,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1528731546932346880/pu/img/fjmT9OuQ6osu6zBQ.jpg,"2/2: The Honorable Chief Justice issued the IG FC South, IG CTD, the Interior Ministry. The CJ has assured the hearing on the basis of 12 o'clock every day. We (1) on April 25, the kidnapping of women and children in the hands of the army (2). Kidnapping (3) Baloch students filed a petition for kidnapping and prefailing. https://t.co/qraun8zgbx "
1.53e+18,1.53e+18,2022-05-23 18:36:16 Pakistan Standard Time,5/23/2022,18:36:16,500,1e+18,qadeermama,Mama Qadeer Baloch,ur,[],[],[],15,47,116,['balochmissingpersons'],https://twitter.com/QadeerMama/status/1528731541882515458,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1528731365172289536/pu/img/3Q2cvxTbDq0A6YZI.jpg,"2/2: The Honorable Chief Justice issued the IG FC South, IG CTD, the Interior Ministry. The CJ has assured the hearing on the basis of 12 o'clock every day. We (1) on April 25, the kidnapping of women and children in the hands of the army (2). Kidnapping (3) Baloch students filed a petition for kidnapping and prefailing. https://t.co/qraun8zgbx "
1.54e+18,1.54e+18,2022-06-11 10:41:43 Pakistan Standard Time,6/11/2022,10:41:43,500,1.53e+18,aashob_media_,Aashob Media,en,[],['https://t.me/aashob_blf_official'],['https://pbs.twimg.com/media/FU8uVF9XoAE1lZ5.jpg'],2,20,59,[],https://twitter.com/Aashob_Media_/status/1535497485283622913,False,,1,https://pbs.twimg.com/media/FU8uVF9XoAE1lZ5.jpg,"""Let your plains be dark and impenetrable as night, And when you move, Fall like a thunderbolt.""   Sun Tzu  Fighters of Balochistan Liberation Front some where in the mountains of Balochistan.   https://t.co/Tj4xblldlw  https://t.co/YDmZno8eop"
1.53e+18,1.53e+18,2022-06-08 14:24:18 Pakistan Standard Time,6/8/2022,14:24:18,500,1.53e+18,aashob_media_,Aashob Media,en,[],['https://t.me/aashob_blf_official'],"['https://pbs.twimg.com/media/FUuExd8WUAMEzHq.jpg', 'https://pbs.twimg.com/media/FUuE2aTWQAM397W.jpg']",1,22,67,[],https://twitter.com/Aashob_Media_/status/1534466337006882816,False,,1,https://pbs.twimg.com/media/FUuExd8WUAMEzHq.jpg,Fighters of Balochistan Liberation Front some where in the mountains of Balochistan.   https://t.co/Tj4xblldlw  https://t.co/bXckDRmVZX
1.53e+18,1.53e+18,2022-05-17 12:08:42 Pakistan Standard Time,5/17/2022,12:08:42,500,1.25e+18,drnaseembaluch,DrNaseemBaluch,und,[],[],"['https://pbs.twimg.com/media/FS8S_IUXoAANdOH.jpg', 'https://pbs.twimg.com/media/FS8S_IXWYAAcNJP.jpg']",0,55,85,"['savebalochwomen', 'savenoorjanbaloch']",https://twitter.com/DrNaseemBaluch/status/1526459678821167104,False,,1,https://pbs.twimg.com/media/FS8S_IUXoAANdOH.jpg,#SaveBalochWomen #SaveNoorJanBaloch :  https://t.co/AkLU1h5r7V 
1.53e+18,1.53e+18,2022-05-17 11:40:43 Pakistan Standard Time,5/17/2022,11:40:43,500,1.25e+18,drnaseembaluch,DrNaseemBaluch,en,[],[],['https://pbs.twimg.com/media/FS8MlNiX0AIwwDI.jpg'],5,167,325,[],https://twitter.com/DrNaseemBaluch/status/1526452636374941696,False,,1,https://pbs.twimg.com/media/FS8MlNiX0AIwwDI.jpg,"Little child of forcibly disappeared lady, Noor Janâ€™s son is on the roads with other protesters for safe release of his mother. Pakistani atrocities have turned Balochistan into a Nazi Concentration Camp. A two weeks old child is in army camp in Gichk &amp; Noor Janâ€™s son is on roads  https://t.co/tmYoribukl"
1.53e+18,1.53e+18,2022-05-16 22:53:46 Pakistan Standard Time,5/16/2022,22:53:46,500,1.25e+18,drnaseembaluch,DrNaseemBaluch,en,[],[],[],1,126,183,['ctd'],https://twitter.com/DrNaseemBaluch/status/1526259626785878016,False,,0,,Abduction and fake charges against Noor Jan shows the frustration of the occupying state to the Baloch movement. So-called #CTDâ€™s previous actions are evidence that they want to punish civilians by such mean tactics. But such heinous deeds cannot suppress the freedom struggle.
1.53e+18,1.53e+18,2022-05-14 02:36:44 Pakistan Standard Time,5/14/2022,2:36:44,500,1.25e+18,drnaseembaluch,DrNaseemBaluch,en,[],[],"['https://pbs.twimg.com/media/FSqzKpcWUAEXheU.jpg', 'https://pbs.twimg.com/media/FSqzKphXwAIttH4.jpg', 'https://pbs.twimg.com/media/FSqzKpkXEAIu2Bm.jpg']",4,125,194,"['sui', 'derabugti', 'balochistan']",https://twitter.com/DrNaseemBaluch/status/1525228575431041028,False,,1,https://pbs.twimg.com/media/FSqzKpcWUAEXheU.jpg,"Baloch are slaves: Pakistan is exploiting gas reserves for its necessities from #Sui #DeraBugti, yet Baloch are dying of minor diseases. The recent wave of cholera has taken 15 innocents lives. Hundreds are effected but no medical facility and assistance is provided. #Balochistan  https://t.co/CT3AlZL3Pb"
1.52e+18,1.52e+18,2022-05-09 22:09:09 Pakistan Standard Time,5/9/2022,22:09:09,500,1.25e+18,drnaseembaluch,DrNaseemBaluch,en,[],[],[],0,70,110,[],https://twitter.com/DrNaseemBaluch/status/1523711683130445824,False,https://twitter.com/nbalochistani1/status/1523649695666819073,0,,Baloch children r forced to spend their childhood in protests for their forcibly disappeared loved ones. Oppression by the state is at its peak. Not a single home is spared from state terrorism. Political activism is prohibited in Balochistan. The media blackout has made it worse
